,SDOstreamc,CluStream,DenStream,BIRCH,StreamKM,GT
2271,3,0.0,1.0,0.0,1.0,1.0
2272,3,0.0,1.0,0.0,1.0,1.0
2273,30,1.0,0.0,0.0,0.0,0.0
2274,8,1.0,0.0,0.0,0.0,0.0
2275,3,0.0,1.0,0.0,1.0,1.0
2276,56,1.0,0.0,0.0,0.0,0.0
2277,3,0.0,1.0,0.0,1.0,1.0
2278,8,1.0,0.0,0.0,0.0,0.0
2279,30,1.0,0.0,0.0,0.0,0.0
2280,3,0.0,1.0,0.0,1.0,1.0
2281,30,1.0,0.0,0.0,0.0,0.0
2282,1,1.0,0.0,0.0,0.0,0.0
2283,1,1.0,0.0,0.0,0.0,0.0
2284,30,1.0,0.0,0.0,0.0,0.0
2285,30,1.0,0.0,0.0,0.0,0.0
2286,3,0.0,1.0,0.0,1.0,1.0
2287,3,0.0,1.0,0.0,1.0,1.0
2288,8,1.0,0.0,0.0,0.0,0.0
2289,3,0.0,1.0,0.0,1.0,1.0
2290,3,0.0,1.0,0.0,1.0,1.0
2291,30,1.0,0.0,0.0,0.0,0.0
2292,8,1.0,0.0,0.0,0.0,0.0
2293,3,0.0,1.0,0.0,1.0,1.0
2294,56,1.0,0.0,0.0,0.0,0.0
2295,3,0.0,1.0,0.0,1.0,1.0
2296,8,1.0,0.0,0.0,0.0,0.0
2297,30,1.0,0.0,0.0,0.0,0.0
2298,3,0.0,1.0,0.0,1.0,1.0
2299,30,1.0,0.0,0.0,0.0,0.0
2300,1,1.0,0.0,0.0,0.0,0.0
2301,1,1.0,0.0,0.0,0.0,0.0
2302,30,1.0,0.0,0.0,0.0,0.0
2303,30,1.0,0.0,0.0,0.0,0.0
2304,3,0.0,1.0,0.0,1.0,1.0
2305,3,0.0,1.0,0.0,1.0,1.0
2306,8,1.0,0.0,0.0,0.0,0.0
2307,3,0.0,1.0,0.0,1.0,1.0
2308,3,0.0,1.0,0.0,1.0,1.0
2309,30,1.0,0.0,0.0,0.0,0.0
2310,30,1.0,0.0,0.0,0.0,0.0
2311,3,0.0,1.0,0.0,1.0,1.0
2312,30,1.0,0.0,0.0,0.0,0.0
2313,3,0.0,1.0,0.0,1.0,1.0
2314,8,1.0,0.0,0.0,0.0,0.0
2315,30,1.0,0.0,0.0,0.0,0.0
2316,3,0.0,1.0,0.0,1.0,1.0
2317,30,1.0,0.0,0.0,0.0,0.0
2318,1,1.0,0.0,0.0,0.0,0.0
2319,1,1.0,0.0,0.0,0.0,0.0
2320,30,1.0,0.0,0.0,0.0,0.0
2321,30,1.0,0.0,0.0,0.0,0.0
2322,3,0.0,1.0,0.0,1.0,1.0
2323,3,0.0,1.0,0.0,1.0,1.0
2324,8,1.0,0.0,0.0,0.0,0.0
2325,3,0.0,1.0,0.0,1.0,1.0
2326,3,0.0,1.0,0.0,1.0,1.0
2327,30,1.0,0.0,0.0,0.0,0.0
2328,57,1.0,0.0,0.0,0.0,0.0
2329,3,0.0,1.0,0.0,1.0,1.0
2330,30,1.0,0.0,0.0,0.0,0.0
2331,3,0.0,1.0,0.0,1.0,1.0
2332,8,1.0,0.0,0.0,0.0,0.0
2333,30,1.0,0.0,0.0,0.0,0.0
2334,3,0.0,1.0,0.0,1.0,1.0
2335,30,1.0,0.0,0.0,0.0,0.0
2336,1,1.0,0.0,0.0,0.0,0.0
2337,1,1.0,0.0,0.0,0.0,0.0
2338,57,1.0,0.0,0.0,0.0,0.0
2339,57,1.0,0.0,0.0,0.0,0.0
2340,3,0.0,1.0,0.0,1.0,1.0
2341,3,0.0,1.0,0.0,1.0,1.0
2342,8,1.0,0.0,0.0,0.0,0.0
2343,3,0.0,1.0,0.0,1.0,1.0
2344,3,0.0,1.0,0.0,1.0,1.0
2345,30,1.0,0.0,0.0,0.0,0.0
2346,57,1.0,0.0,0.0,0.0,0.0
2347,3,0.0,1.0,0.0,1.0,1.0
2348,30,1.0,0.0,0.0,0.0,0.0
2349,3,0.0,1.0,0.0,1.0,1.0
2350,8,1.0,0.0,0.0,0.0,0.0
2351,30,1.0,0.0,0.0,0.0,0.0
2352,3,0.0,1.0,0.0,1.0,1.0
2353,30,1.0,0.0,0.0,0.0,0.0
2354,1,1.0,0.0,0.0,0.0,0.0
2355,1,1.0,0.0,0.0,0.0,0.0
2356,57,1.0,0.0,0.0,0.0,0.0
2357,57,1.0,0.0,0.0,0.0,0.0
2358,3,0.0,1.0,0.0,1.0,1.0
2359,3,0.0,1.0,0.0,1.0,1.0
2360,8,1.0,0.0,0.0,0.0,0.0
2361,3,0.0,1.0,0.0,1.0,1.0
2362,3,0.0,1.0,0.0,1.0,1.0
2363,30,1.0,0.0,0.0,0.0,0.0
2364,57,1.0,0.0,0.0,0.0,0.0
2365,3,0.0,1.0,0.0,1.0,1.0
2366,30,1.0,0.0,0.0,0.0,0.0
2367,3,0.0,1.0,0.0,1.0,1.0
2368,8,1.0,0.0,0.0,0.0,0.0
2369,30,1.0,0.0,0.0,0.0,0.0
2370,3,0.0,1.0,0.0,1.0,1.0
2371,30,1.0,0.0,0.0,0.0,0.0
2372,1,1.0,0.0,0.0,0.0,0.0
2373,1,1.0,0.0,0.0,0.0,0.0
2374,57,1.0,0.0,0.0,0.0,0.0
2375,57,1.0,0.0,0.0,0.0,0.0
2376,3,0.0,1.0,0.0,1.0,1.0
2377,3,0.0,1.0,0.0,1.0,1.0
2378,8,1.0,0.0,0.0,0.0,0.0
2379,3,0.0,1.0,0.0,1.0,1.0
2380,3,0.0,1.0,0.0,1.0,1.0
2381,30,1.0,0.0,0.0,0.0,0.0
2382,1,1.0,0.0,0.0,0.0,0.0
2383,3,0.0,1.0,0.0,1.0,1.0
2384,30,1.0,0.0,0.0,0.0,0.0
2385,3,0.0,1.0,0.0,1.0,1.0
2386,8,1.0,0.0,0.0,0.0,0.0
2387,30,1.0,0.0,0.0,0.0,0.0
2388,3,0.0,1.0,0.0,1.0,1.0
2389,30,1.0,0.0,0.0,0.0,0.0
2390,1,1.0,0.0,0.0,0.0,0.0
2391,1,1.0,0.0,0.0,0.0,0.0
2392,1,1.0,0.0,0.0,0.0,0.0
2393,58,1.0,0.0,0.0,0.0,0.0
2394,3,0.0,1.0,0.0,1.0,1.0
2395,3,0.0,1.0,0.0,1.0,1.0
2396,8,1.0,0.0,0.0,0.0,0.0
2397,3,0.0,1.0,0.0,1.0,1.0
2398,3,0.0,1.0,0.0,1.0,1.0
2399,30,1.0,0.0,0.0,0.0,0.0
2400,8,1.0,0.0,1.0,0.0,0.0
2401,3,0.0,1.0,0.0,1.0,1.0
2402,30,1.0,0.0,1.0,0.0,0.0
2403,3,0.0,1.0,0.0,1.0,1.0
2404,8,1.0,0.0,1.0,0.0,0.0
2405,30,1.0,0.0,1.0,0.0,0.0
2406,3,0.0,1.0,0.0,1.0,1.0
2407,30,1.0,0.0,1.0,0.0,0.0
2408,1,1.0,0.0,1.0,0.0,0.0
2409,1,1.0,0.0,1.0,0.0,0.0
2410,58,1.0,0.0,1.0,0.0,0.0
2411,58,1.0,0.0,1.0,0.0,0.0
2412,3,0.0,1.0,0.0,1.0,1.0
2413,3,0.0,1.0,0.0,1.0,1.0
2414,8,1.0,0.0,1.0,0.0,0.0
2415,3,0.0,1.0,0.0,1.0,1.0
2416,3,0.0,1.0,0.0,1.0,1.0
2417,30,1.0,0.0,1.0,0.0,0.0
2418,8,1.0,0.0,1.0,0.0,0.0
2419,3,0.0,1.0,0.0,1.0,1.0
2420,30,1.0,0.0,1.0,0.0,0.0
2421,3,0.0,1.0,0.0,1.0,1.0
2422,8,1.0,0.0,1.0,0.0,0.0
2423,30,1.0,0.0,1.0,0.0,0.0
2424,3,0.0,1.0,0.0,1.0,1.0
2425,30,1.0,0.0,1.0,0.0,0.0
2426,1,1.0,0.0,1.0,0.0,0.0
2427,1,1.0,0.0,1.0,0.0,0.0
2428,1,1.0,0.0,1.0,0.0,0.0
2429,1,1.0,0.0,1.0,0.0,0.0
2430,3,0.0,1.0,0.0,1.0,1.0
2431,3,0.0,1.0,0.0,1.0,1.0
2432,8,1.0,0.0,1.0,0.0,0.0
2433,3,0.0,1.0,0.0,1.0,1.0
2434,3,0.0,1.0,0.0,1.0,1.0
2435,30,1.0,0.0,1.0,0.0,0.0
2436,8,1.0,0.0,1.0,0.0,0.0
2437,3,0.0,1.0,0.0,1.0,1.0
2438,30,1.0,0.0,1.0,0.0,0.0
2439,3,0.0,1.0,0.0,1.0,1.0
2440,8,1.0,0.0,1.0,0.0,0.0
2441,30,1.0,0.0,1.0,0.0,0.0
2442,3,0.0,1.0,0.0,1.0,1.0
2443,30,1.0,0.0,1.0,0.0,0.0
2444,1,1.0,0.0,1.0,0.0,0.0
2445,1,1.0,0.0,1.0,0.0,0.0
2446,1,1.0,0.0,1.0,0.0,0.0
2447,1,1.0,0.0,1.0,0.0,0.0
2448,3,0.0,1.0,0.0,1.0,1.0
2449,3,0.0,1.0,0.0,1.0,1.0
2450,8,1.0,0.0,1.0,0.0,0.0
2451,3,0.0,1.0,0.0,1.0,1.0
2452,3,0.0,1.0,0.0,1.0,1.0
2453,30,1.0,0.0,1.0,0.0,0.0
2454,8,1.0,0.0,1.0,0.0,0.0
2455,3,0.0,1.0,0.0,1.0,1.0
2456,30,1.0,0.0,1.0,0.0,0.0
2457,3,0.0,1.0,0.0,1.0,1.0
2458,8,1.0,0.0,1.0,0.0,0.0
2459,30,1.0,0.0,1.0,0.0,0.0
2460,3,0.0,1.0,0.0,1.0,1.0
2461,30,1.0,0.0,1.0,0.0,0.0
2462,1,1.0,0.0,1.0,0.0,0.0
2463,1,1.0,0.0,1.0,0.0,0.0
2464,1,1.0,0.0,1.0,0.0,0.0
2465,1,1.0,0.0,1.0,0.0,0.0
2466,3,0.0,1.0,0.0,1.0,1.0
2467,3,0.0,1.0,0.0,1.0,1.0
2468,8,1.0,0.0,1.0,0.0,0.0
2469,3,0.0,1.0,0.0,1.0,1.0
2470,3,0.0,1.0,0.0,1.0,1.0
2471,30,1.0,0.0,1.0,0.0,0.0
2472,8,1.0,0.0,1.0,0.0,0.0
2473,3,0.0,1.0,0.0,1.0,1.0
2474,30,1.0,0.0,1.0,0.0,0.0
2475,3,0.0,1.0,0.0,1.0,1.0
2476,8,1.0,0.0,1.0,0.0,0.0
2477,30,1.0,0.0,1.0,0.0,0.0
2478,3,0.0,1.0,0.0,1.0,1.0
2479,30,1.0,0.0,1.0,0.0,0.0
2480,1,1.0,0.0,1.0,0.0,0.0
2481,1,1.0,0.0,1.0,0.0,0.0
2482,1,1.0,0.0,1.0,0.0,0.0
2483,1,1.0,0.0,1.0,0.0,0.0
2484,3,0.0,1.0,0.0,1.0,1.0
2485,3,0.0,1.0,0.0,1.0,1.0
2486,8,1.0,0.0,1.0,0.0,0.0
2487,3,0.0,1.0,0.0,1.0,1.0
2488,3,0.0,1.0,0.0,1.0,1.0
2489,30,1.0,0.0,1.0,0.0,0.0
2490,8,1.0,0.0,1.0,0.0,0.0
2491,3,0.0,1.0,0.0,1.0,1.0
2492,30,1.0,0.0,1.0,0.0,0.0
2493,3,0.0,1.0,0.0,1.0,1.0
2494,8,1.0,0.0,1.0,0.0,0.0
2495,30,1.0,0.0,1.0,0.0,0.0
2496,3,0.0,1.0,0.0,1.0,1.0
2497,30,1.0,0.0,1.0,0.0,0.0
2498,1,1.0,0.0,1.0,0.0,0.0
2499,1,1.0,0.0,1.0,0.0,0.0
2500,1,1.0,0.0,1.0,0.0,0.0
2501,1,1.0,0.0,1.0,0.0,0.0
2502,3,0.0,1.0,0.0,1.0,1.0
2503,3,0.0,1.0,0.0,1.0,1.0
2504,8,1.0,0.0,1.0,0.0,0.0
2505,3,0.0,1.0,0.0,1.0,1.0
2506,3,0.0,1.0,0.0,1.0,1.0
2507,30,1.0,0.0,1.0,0.0,0.0
2508,8,1.0,0.0,1.0,0.0,0.0
2509,3,0.0,1.0,0.0,1.0,1.0
2510,30,1.0,0.0,1.0,0.0,0.0
2511,3,0.0,1.0,0.0,1.0,1.0
2512,8,1.0,0.0,1.0,0.0,0.0
2513,30,1.0,0.0,1.0,0.0,0.0
2514,3,0.0,1.0,0.0,1.0,1.0
2515,30,1.0,0.0,1.0,0.0,0.0
2516,1,1.0,0.0,1.0,0.0,0.0
2517,1,1.0,0.0,1.0,0.0,0.0
2518,1,1.0,0.0,1.0,0.0,0.0
2519,1,1.0,0.0,1.0,0.0,0.0
2520,3,0.0,1.0,0.0,1.0,1.0
2521,3,0.0,1.0,0.0,1.0,1.0
2522,8,1.0,0.0,1.0,0.0,0.0
2523,3,0.0,1.0,0.0,1.0,1.0
2524,3,0.0,1.0,0.0,1.0,1.0
2525,30,1.0,0.0,1.0,0.0,0.0
2526,8,1.0,0.0,1.0,0.0,0.0
2527,3,0.0,1.0,0.0,1.0,1.0
2528,30,1.0,0.0,1.0,0.0,0.0
2529,3,0.0,1.0,0.0,1.0,1.0
2530,8,1.0,0.0,1.0,0.0,0.0
2531,30,1.0,0.0,1.0,0.0,0.0
2532,3,0.0,1.0,0.0,1.0,1.0
2533,30,1.0,0.0,1.0,0.0,0.0
2534,1,1.0,0.0,1.0,0.0,0.0
2535,1,1.0,0.0,1.0,0.0,0.0
2536,1,1.0,0.0,1.0,0.0,0.0
2537,1,1.0,0.0,1.0,0.0,0.0
2538,3,0.0,1.0,0.0,1.0,1.0
2539,3,0.0,1.0,0.0,1.0,1.0
2540,8,1.0,0.0,1.0,0.0,0.0
2541,3,0.0,1.0,0.0,1.0,1.0
2542,3,0.0,1.0,0.0,1.0,1.0
2543,30,1.0,0.0,1.0,0.0,0.0
2544,8,1.0,0.0,1.0,0.0,0.0
2545,3,0.0,1.0,0.0,1.0,1.0
2546,30,1.0,0.0,1.0,0.0,0.0
2547,3,0.0,1.0,0.0,1.0,1.0
2548,8,1.0,0.0,1.0,0.0,0.0
2549,30,1.0,0.0,1.0,0.0,0.0
2550,3,0.0,1.0,0.0,1.0,1.0
2551,30,1.0,0.0,1.0,0.0,0.0
2552,1,1.0,0.0,1.0,0.0,0.0
2553,1,1.0,0.0,1.0,0.0,0.0
2554,1,1.0,0.0,1.0,0.0,0.0
2555,1,1.0,0.0,1.0,0.0,0.0
2556,3,0.0,1.0,0.0,1.0,1.0
2557,3,0.0,1.0,0.0,1.0,1.0
2558,8,1.0,0.0,1.0,0.0,0.0
2559,3,0.0,1.0,0.0,1.0,1.0
2560,3,0.0,1.0,0.0,1.0,1.0
2561,30,1.0,0.0,1.0,0.0,0.0
2562,8,1.0,0.0,1.0,0.0,0.0
2563,3,0.0,1.0,0.0,1.0,1.0
2564,30,1.0,0.0,1.0,0.0,0.0
2565,3,0.0,1.0,0.0,1.0,1.0
2566,8,1.0,0.0,1.0,0.0,0.0
2567,30,1.0,0.0,1.0,0.0,0.0
2568,3,0.0,1.0,0.0,1.0,1.0
2569,30,1.0,0.0,1.0,0.0,0.0
2570,1,1.0,0.0,1.0,0.0,0.0
2571,1,1.0,0.0,1.0,0.0,0.0
2572,1,1.0,0.0,1.0,0.0,0.0
2573,1,1.0,0.0,1.0,0.0,0.0
2574,3,0.0,1.0,0.0,1.0,1.0
2575,3,0.0,1.0,0.0,1.0,1.0
2576,8,1.0,0.0,1.0,0.0,0.0
2577,3,0.0,1.0,0.0,1.0,1.0
2578,3,0.0,1.0,0.0,1.0,1.0
2579,30,1.0,0.0,1.0,0.0,0.0
2580,8,1.0,0.0,1.0,0.0,0.0
2581,3,0.0,1.0,0.0,1.0,1.0
2582,30,1.0,0.0,1.0,0.0,0.0
2583,3,0.0,1.0,0.0,1.0,1.0
2584,8,1.0,0.0,1.0,0.0,0.0
2585,30,1.0,0.0,1.0,0.0,0.0
2586,3,0.0,1.0,0.0,1.0,1.0
2587,30,1.0,0.0,1.0,0.0,0.0
2588,1,1.0,0.0,1.0,0.0,0.0
2589,1,1.0,0.0,1.0,0.0,0.0
2590,1,1.0,0.0,1.0,0.0,0.0
2591,1,1.0,0.0,1.0,0.0,0.0
2592,3,0.0,1.0,0.0,1.0,1.0
2593,3,0.0,1.0,0.0,1.0,1.0
2594,8,1.0,0.0,1.0,0.0,0.0
2595,3,0.0,1.0,0.0,1.0,1.0
2596,3,0.0,1.0,0.0,1.0,1.0
2597,30,1.0,0.0,1.0,0.0,0.0
2598,8,1.0,0.0,1.0,0.0,0.0
2599,3,0.0,1.0,0.0,1.0,1.0
2600,30,1.0,0.0,1.0,0.0,0.0
2601,3,0.0,1.0,0.0,1.0,1.0
2602,8,1.0,0.0,1.0,0.0,0.0
2603,30,1.0,0.0,1.0,0.0,0.0
2604,3,0.0,1.0,0.0,1.0,1.0
2605,30,1.0,0.0,1.0,0.0,0.0
2606,1,1.0,0.0,1.0,0.0,0.0
2607,1,1.0,0.0,1.0,0.0,0.0
2608,1,1.0,0.0,1.0,0.0,0.0
2609,1,1.0,0.0,1.0,0.0,0.0
2610,3,0.0,1.0,0.0,1.0,1.0
2611,3,0.0,1.0,0.0,1.0,1.0
2612,8,1.0,0.0,1.0,0.0,0.0
2613,3,0.0,1.0,0.0,1.0,1.0
2614,3,0.0,1.0,0.0,1.0,1.0
2615,30,1.0,0.0,1.0,0.0,0.0
2616,8,1.0,0.0,1.0,0.0,0.0
2617,3,0.0,1.0,0.0,1.0,1.0
2618,30,1.0,0.0,1.0,0.0,0.0
2619,3,0.0,1.0,0.0,1.0,1.0
2620,8,1.0,0.0,1.0,0.0,0.0
2621,30,1.0,0.0,1.0,0.0,0.0
2622,3,0.0,1.0,0.0,1.0,1.0
2623,30,1.0,0.0,1.0,0.0,0.0
2624,1,1.0,0.0,1.0,0.0,0.0
2625,1,1.0,0.0,1.0,0.0,0.0
2626,1,1.0,0.0,1.0,0.0,0.0
2627,1,1.0,0.0,1.0,0.0,0.0
2628,3,0.0,1.0,0.0,1.0,1.0
2629,3,0.0,1.0,0.0,1.0,1.0
2630,8,1.0,0.0,1.0,0.0,0.0
2631,3,0.0,1.0,0.0,1.0,1.0
2632,3,0.0,1.0,0.0,1.0,1.0
2633,30,1.0,0.0,1.0,0.0,0.0
2634,8,1.0,0.0,1.0,0.0,0.0
2635,3,0.0,1.0,0.0,1.0,1.0
2636,30,1.0,0.0,1.0,0.0,0.0
2637,3,0.0,1.0,0.0,1.0,1.0
2638,8,1.0,0.0,1.0,0.0,0.0
2639,30,1.0,0.0,1.0,0.0,0.0
2640,3,0.0,1.0,0.0,1.0,1.0
2641,30,1.0,0.0,1.0,0.0,0.0
2642,1,1.0,0.0,1.0,0.0,0.0
2643,1,1.0,0.0,1.0,0.0,0.0
2644,1,1.0,0.0,1.0,0.0,0.0
2645,1,1.0,0.0,1.0,0.0,0.0
2646,3,0.0,1.0,0.0,1.0,1.0
2647,3,0.0,1.0,0.0,1.0,1.0
2648,8,1.0,0.0,1.0,0.0,0.0
2649,3,0.0,1.0,0.0,1.0,1.0
2650,3,0.0,1.0,0.0,1.0,1.0
2651,30,1.0,0.0,1.0,0.0,0.0
2652,1,1.0,0.0,1.0,0.0,0.0
2653,3,0.0,1.0,0.0,1.0,1.0
2654,30,1.0,0.0,1.0,0.0,0.0
2655,3,0.0,1.0,0.0,1.0,1.0
2656,8,1.0,0.0,1.0,0.0,0.0
2657,30,1.0,0.0,1.0,0.0,0.0
2658,3,0.0,1.0,0.0,1.0,1.0
2659,30,1.0,0.0,1.0,0.0,0.0
2660,1,1.0,0.0,1.0,0.0,0.0
2661,1,1.0,0.0,1.0,0.0,0.0
2662,1,1.0,0.0,1.0,0.0,0.0
2663,1,1.0,0.0,1.0,0.0,0.0
2664,3,0.0,1.0,0.0,1.0,1.0
2665,3,0.0,1.0,0.0,1.0,1.0
2666,8,1.0,0.0,1.0,0.0,0.0
2667,3,0.0,1.0,0.0,1.0,1.0
2668,3,0.0,1.0,0.0,1.0,1.0
2669,30,1.0,0.0,1.0,0.0,0.0
2670,1,1.0,0.0,1.0,0.0,0.0
2671,3,0.0,1.0,0.0,1.0,1.0
2672,30,1.0,0.0,1.0,0.0,0.0
2673,3,0.0,1.0,0.0,1.0,1.0
2674,8,1.0,0.0,1.0,0.0,0.0
2675,30,1.0,0.0,1.0,0.0,0.0
2676,3,0.0,1.0,0.0,1.0,1.0
2677,30,1.0,0.0,1.0,0.0,0.0
2678,1,1.0,0.0,1.0,0.0,0.0
2679,1,1.0,0.0,1.0,0.0,0.0
2680,30,1.0,0.0,1.0,0.0,0.0
2681,1,1.0,0.0,1.0,0.0,0.0
2682,3,0.0,1.0,0.0,1.0,1.0
2683,3,0.0,1.0,0.0,1.0,1.0
2684,8,1.0,0.0,1.0,0.0,0.0
2685,3,0.0,1.0,0.0,1.0,1.0
2686,3,0.0,1.0,0.0,1.0,1.0
2687,1,1.0,0.0,1.0,0.0,0.0
2688,1,1.0,0.0,1.0,0.0,0.0
2689,3,0.0,1.0,0.0,1.0,1.0
2690,1,1.0,0.0,1.0,0.0,0.0
2691,3,0.0,1.0,0.0,1.0,1.0
2692,8,1.0,0.0,1.0,0.0,0.0
2693,1,1.0,0.0,1.0,0.0,0.0
2694,3,0.0,1.0,0.0,1.0,1.0
2695,1,1.0,0.0,1.0,0.0,0.0
2696,1,1.0,0.0,1.0,0.0,0.0
2697,1,1.0,0.0,1.0,0.0,0.0
2698,1,1.0,0.0,1.0,0.0,0.0
2699,1,1.0,0.0,1.0,0.0,0.0
2700,3,0.0,1.0,0.0,1.0,1.0
2701,3,0.0,1.0,0.0,1.0,1.0
2702,8,1.0,0.0,1.0,0.0,0.0
2703,3,0.0,1.0,0.0,1.0,1.0
2704,3,0.0,1.0,0.0,1.0,1.0
2705,1,1.0,0.0,1.0,0.0,0.0
2706,1,1.0,0.0,1.0,0.0,0.0
2707,3,0.0,1.0,0.0,1.0,1.0
2708,1,1.0,0.0,1.0,0.0,0.0
2709,3,0.0,1.0,0.0,1.0,1.0
2710,8,1.0,0.0,1.0,0.0,0.0
2711,1,1.0,0.0,1.0,0.0,0.0
2712,3,0.0,1.0,0.0,1.0,1.0
2713,1,1.0,0.0,1.0,0.0,0.0
2714,1,1.0,0.0,1.0,0.0,0.0
2715,1,1.0,0.0,1.0,0.0,0.0
2716,1,1.0,0.0,1.0,0.0,0.0
2717,1,1.0,0.0,1.0,0.0,0.0
2718,3,0.0,1.0,0.0,1.0,1.0
2719,3,0.0,1.0,0.0,1.0,1.0
2720,8,1.0,0.0,1.0,0.0,0.0
2721,3,0.0,1.0,0.0,1.0,1.0
2722,3,0.0,1.0,0.0,1.0,1.0
2723,1,1.0,0.0,1.0,0.0,0.0
2724,1,1.0,0.0,1.0,0.0,0.0
2725,3,0.0,1.0,0.0,1.0,1.0
2726,1,1.0,0.0,1.0,0.0,0.0
2727,3,0.0,1.0,0.0,1.0,1.0
2728,8,1.0,0.0,1.0,0.0,0.0
2729,1,1.0,0.0,1.0,0.0,0.0
2730,3,0.0,1.0,0.0,1.0,1.0
2731,1,1.0,0.0,1.0,0.0,0.0
2732,1,1.0,0.0,1.0,0.0,0.0
2733,1,1.0,0.0,1.0,0.0,0.0
2734,1,1.0,0.0,1.0,0.0,0.0
2735,1,1.0,0.0,1.0,0.0,0.0
2736,3,0.0,1.0,0.0,1.0,1.0
2737,3,0.0,1.0,0.0,1.0,1.0
2738,8,1.0,0.0,1.0,0.0,0.0
2739,3,0.0,1.0,0.0,1.0,1.0
2740,3,0.0,1.0,0.0,1.0,1.0
2741,1,1.0,0.0,1.0,0.0,0.0
2742,1,1.0,0.0,1.0,0.0,0.0
2743,3,0.0,1.0,0.0,1.0,1.0
2744,1,1.0,0.0,1.0,0.0,0.0
2745,3,0.0,1.0,0.0,1.0,1.0
2746,8,1.0,0.0,1.0,0.0,0.0
2747,1,1.0,0.0,1.0,0.0,0.0
2748,3,0.0,1.0,0.0,1.0,1.0
2749,1,1.0,0.0,1.0,0.0,0.0
2750,1,1.0,0.0,1.0,0.0,0.0
2751,1,1.0,0.0,1.0,0.0,0.0
2752,1,1.0,0.0,1.0,0.0,0.0
2753,1,1.0,0.0,1.0,0.0,0.0
2754,3,0.0,1.0,0.0,1.0,1.0
2755,3,0.0,1.0,0.0,1.0,1.0
2756,8,1.0,0.0,1.0,0.0,0.0
2757,3,0.0,1.0,0.0,1.0,1.0
2758,3,0.0,1.0,0.0,1.0,1.0
2759,1,1.0,0.0,1.0,0.0,0.0
2760,1,1.0,0.0,1.0,0.0,0.0
2761,3,0.0,1.0,0.0,1.0,1.0
2762,1,1.0,0.0,1.0,0.0,0.0
2763,3,0.0,1.0,0.0,1.0,1.0
2764,59,1.0,0.0,1.0,0.0,0.0
2765,1,1.0,0.0,1.0,0.0,0.0
2766,3,0.0,1.0,0.0,1.0,1.0
2767,1,1.0,0.0,1.0,0.0,0.0
2768,1,1.0,0.0,1.0,0.0,0.0
2769,1,1.0,0.0,1.0,0.0,0.0
2770,1,1.0,0.0,1.0,0.0,0.0
2771,1,1.0,0.0,1.0,0.0,0.0
2772,3,0.0,1.0,0.0,1.0,1.0
2773,3,0.0,1.0,0.0,1.0,1.0
2774,59,1.0,0.0,1.0,0.0,0.0
2775,3,0.0,1.0,0.0,1.0,1.0
2776,3,0.0,1.0,0.0,1.0,1.0
2777,1,1.0,0.0,1.0,0.0,0.0
2778,1,1.0,0.0,1.0,0.0,0.0
2779,3,0.0,1.0,0.0,1.0,1.0
2780,1,1.0,0.0,1.0,0.0,0.0
2781,3,0.0,1.0,0.0,1.0,1.0
2782,1,1.0,0.0,1.0,0.0,0.0
2783,1,1.0,0.0,1.0,0.0,0.0
2784,3,0.0,1.0,0.0,1.0,1.0
2785,1,1.0,0.0,1.0,0.0,0.0
2786,1,1.0,0.0,1.0,0.0,0.0
2787,1,1.0,0.0,1.0,0.0,0.0
2788,1,1.0,0.0,1.0,0.0,0.0
2789,1,1.0,0.0,1.0,0.0,0.0
2790,3,0.0,1.0,0.0,1.0,1.0
2791,3,0.0,1.0,0.0,1.0,1.0
2792,60,1.0,0.0,1.0,0.0,0.0
2793,3,0.0,1.0,0.0,1.0,1.0
2794,3,0.0,1.0,0.0,1.0,1.0
2795,1,1.0,0.0,1.0,0.0,0.0
2796,1,1.0,0.0,1.0,0.0,0.0
2797,3,0.0,1.0,0.0,1.0,1.0
2798,1,1.0,0.0,1.0,0.0,0.0
2799,3,0.0,1.0,0.0,1.0,1.0
2800,1,1.0,0.0,1.0,1.0,0.0
2801,1,1.0,0.0,1.0,1.0,0.0
2802,3,0.0,1.0,0.0,0.0,1.0
2803,1,1.0,0.0,1.0,1.0,0.0
2804,1,1.0,0.0,1.0,1.0,0.0
2805,1,1.0,0.0,1.0,1.0,0.0
2806,1,1.0,0.0,1.0,1.0,0.0
2807,1,1.0,0.0,1.0,1.0,0.0
2808,3,0.0,1.0,0.0,0.0,1.0
2809,3,0.0,1.0,0.0,0.0,1.0
2810,1,1.0,0.0,1.0,1.0,0.0
2811,3,0.0,1.0,0.0,0.0,1.0
2812,3,0.0,1.0,0.0,0.0,1.0
2813,1,1.0,0.0,1.0,1.0,0.0
2814,1,1.0,0.0,1.0,1.0,0.0
2815,3,0.0,1.0,0.0,0.0,1.0
2816,1,1.0,0.0,1.0,1.0,0.0
2817,3,0.0,1.0,0.0,0.0,1.0
2818,1,1.0,0.0,1.0,1.0,0.0
2819,1,1.0,0.0,1.0,1.0,0.0
2820,3,0.0,1.0,0.0,0.0,1.0
2821,1,1.0,0.0,1.0,1.0,0.0
2822,1,1.0,0.0,1.0,1.0,0.0
2823,1,1.0,0.0,1.0,1.0,0.0
2824,1,1.0,0.0,1.0,1.0,0.0
2825,1,1.0,0.0,1.0,1.0,0.0
2826,3,0.0,1.0,0.0,0.0,1.0
2827,3,0.0,1.0,0.0,0.0,1.0
2828,1,1.0,0.0,1.0,1.0,0.0
